Código,Producto,Precio en Dólares,Precio en Pesos
1564/00031-627,JUNTA CAB.CIL GILERA SUPER 125 C/ORING 02GI1720 JUNTAS ALFA,0.0,3696.26
1564/00032-627,JUNTA CAB.CIL GILERA SUPER125C/ORINGS/RPM 02GI1820 JUNTAS ALFA,0.0,3696.26
1564/00050-627,JUNTA CAB.CIL GILERA VC125-MOTOMEL CG125 02GI1320 JUNTAS ALFA,0.0,3090.39
1564/00052-627,JUNTA CAB.CIL GILERA VC200 C/ORING 01GE2120 JUNTAS ALFA,0.0,7059.9
1564/00033-627,JUNTA CAB.CIL GILERA YL150 SERIE3 C/ORING 02GI1920 JUNTAS ALFA,0.0,3090.39
1564/00040-627,JUNTA CAB.CIL GILERA YL150-ZANELLA CUSTOM 02GI1220 JUNTAS ALFA,0.0,3090.39
1564/00030-627,JUNTA CAB.CIL GILERA YL150-ZANELRX150DAKAR02GI1120 JUNTAS ALFA,0.0,3090.39
1564/00049-627,JUNTA CAB.CIL GILERA YL275 C/ORING 02GI3520 JUNTAS ALFA,0.0,4400.47
1564/00213-627,JUNTA CAB.CIL GUERRERO G50 D:42 PASO:75 02GE1220 JUNTAS ALFA,0.0,2957.01
1564/00480-627,JUNTA CAB.CIL GUERRERO GXL125CAD C/ORING .02GE1120 JUNTAS ALFA,0.0,2957.01
1564/00073-627,JUNTA CAB.CIL GUERRERO TRIP110 C/ORING 02GE2020 JUNTAS ALFA,0.0,2957.01
1564/00074-627,JUNTA CAB.CIL HONDA BIZ 125 C/ORING 02HO1220 JUNTAS ALFA,0.0,4002.12
1564/00080-627,JUNTA CAB.CIL HONDA BIZ/WAVE 02HO1120 JUNTAS ALFA,0.0,3423.56
1564/00071-627,JUNTA CAB.CIL HONDA CB 250 TWISTER 2017/... JUNTAS ALFA,0.0,10999.7
1564/00101-627,JUNTA CAB.CIL HONDA CB1 125CC 02HO2620 JUNTAS ALFA,0.0,4002.12
1564/00585-627,JUNTA CAB.CIL HONDA CB190 C/ORING 02HO2720 JUNTAS ALFA,0.0,7059.9
1564/00082-627,JUNTA CAB.CIL HONDA CG125/TITAN C/ORINGS 02HO2020 JUNTAS ALFA,0.0,3090.39
1564/00584-627,JUNTA CAB.CIL HONDA CR125 1992/99 C/ORING 02HO2320 JUNTAS ALFA,0.0,5881.16
1564/00586-627,JUNTA CAB.CIL HONDA CR125 2000/02 C/ORING 02HO2420 JUNTAS ALFA,0.0,5881.16
1564/00070-627,JUNTA CAB.CIL HONDA ECONO C90 02HO1020 JUNTAS ALFA,0.0,2957.01
1564/00084-627,JUNTA CAB.CIL HONDA ELITE 125 2014AD 02HO1520 JUNTAS ALFA,0.0,3696.26
1564/00230-627,JUNTA CAB.CIL HONDA NEW WAVE 110S C/ORING 02HO1320 JUNTAS ALFA,0.0,3090.39
1564/00085-627,JUNTA CAB.CIL HONDA NIGHTH.250/MOTOMEL 02MO1720 JUNTAS ALFA,0.0,4400.47
1564/00092-627,JUNTA CAB.CIL HONDA NX400 D2004 C/ORING 02HO5720 JUNTAS ALFA,0.0,12764.04
1564/00091-627,JUNTA CAB.CIL HONDA NX400 DESDE2004 02HO5700 JUNTAS ALFA,0.0,11178.8
1564/00100-627,JUNTA CAB.CIL HONDA TITAN 150 02HO2120 JUNTAS ALFA,0.0,3423.56
1564/00090-627,JUNTA CAB.CIL HONDA TITAN-STORM-FAN 02HO1920 JUNTAS ALFA,0.0,3090.39
1564/00081-627,JUNTA CAB.CIL HONDA TWISTER 250/TORNADO 02HO5620 JUNTAS ALFA,0.0,8217.21
1564/00095-627,JUNTA CAB.CIL HONDA XR 125 C/ORING JUNTAS ALFA,0.0,3423.56
1564/00083-627,JUNTA CAB.CIL HONDA XR 250 87-99 C/ORINGS 02HO5420 JUNTAS ALFA,0.0,11790.5
1564/00582-627,JUNTA CAB.CIL HONDA XR 600 C/ORING 02HO5920 JUNTAS ALFA,0.0,14072.09
1564/00580-627,JUNTA CAB.CIL HONDA XRE 300 C/ORING 02HO5820 JUNTAS ALFA,0.0,9240.37
1564/00102-627,JUNTA CAB.CIL JAWA 300 C/ORING 02JW1320 JUNTAS ALFA,0.0,6538.68
1564/00178-627,JUNTA CAB.CIL JAWA 350 C/ORING 02JW1520 JUNTAS ALFA,0.0,6540.14
1564/00570-627,JUNTA CAB.CIL KAYAK 150 C/ORING 02KK1020 JUNTAS ALFA,0.0,3090.39
1564/00221-627,JUNTA CAB.CIL KELLER 260 K2 RACING/NAKED 02KE2220 JUNTAS ALFA,0.0,3090.39
1564/00105-627,JUNTA CAB.CIL MONDIAL RV125CC 02MD1100 JUNTAS ALFA,0.0,2186.89
1564/00106-627,JUNTA CAB.CIL MONDIAL RV125CC C/ORING 02MD1120 JUNTAS ALFA,0.0,2957.01
1564/00110-627,JUNTA CAB.CIL MOTOMEL 110/BIT/ECO 02MO1020 JUNTAS ALFA,0.0,2957.01
1564/00121-627,JUNTA CAB.CIL MOTOMEL CG 125 02GI1370 JUNTAS ALFA,0.0,3090.39
1564/00120-627,JUNTA CAB.CIL MOTOMEL CUSTOM 200 02MO1120 JUNTAS ALFA,0.0,3090.39
1564/00140-627,JUNTA CAB.CIL MOTOMEL DAKAR 200 02MO1420 JUNTAS ALFA,0.0,3090.39
1564/00130-627,JUNTA CAB.CIL MOTOMEL ECO DAX 70 02MO1220 JUNTAS ALFA,0.0,2957.01
1564/00490-627,JUNTA CAB.CIL MOTOMEL MOTARD 250 C/ORING 02BE1420 JUNTAS ALFA,0.0,8217.21
1564/00145-627,JUNTA CAB.CIL MOTOMEL PITBULL/PANTHER 200 02MO1320 JUNTAS ALFA,0.0,5881.16
1564/00227-627,JUNTA CAB.CIL MOTOMEL SIRIUS 250 C/ORING 02MO2420 JUNTAS ALFA,0.0,7614.06
1564/00065-627,JUNTA CAB.CIL MOTOMEL SR 200 C/ORING 02GI3220 JUNTAS ALFA,0.0,7614.06
1564/00147-627,JUNTA CAB.CIL MOTOMEL VX 150 C/ORING 02MO1620 JUNTAS ALFA,0.0,3696.26
1564/00122-627,JUNTA CAB.CIL MOTOMEL XPLORA 250 C/ORING 02MO1820 JUNTAS ALFA,0.0,3223.15
1564/00148-627,JUNTA CAB.CIL SUZUKI EN125/GN125 C/ORING 02SU1520 JUNTAS ALFA,0.0,3090.39
1564/00149-627,JUNTA CAB.CIL SUZUKI GIXXER 160 C/ORING 02SU1720 JUNTAS ALFA,0.0,5881.16
1564/00600-627,JUNTA CAB.CIL YAMAHA BANSHEE 350 C/ORING 02YA2420 JUNTAS ALFA,0.0,12279.43
1564/00150-627,JUNTA CAB.CIL YAMAHA CRYPTON 110 02YA1220 JUNTAS ALFA,0.0,2414.9
1564/00154-627,JUNTA CAB.CIL YAMAHA FZ/FI/FAZER 02YA3620 JUNTAS ALFA,0.0,5582.18
1564/00153-627,JUNTA CAB.CIL YAMAHA FZ16 C/ORING 02YA3320 JUNTAS ALFA,0.0,5581.19
1564/00374-627,JUNTA CAB.CIL YAMAHA XT 225 C/ORING 02YA3520 JUNTAS ALFA,0.0,10269.13
1564/00160-627,JUNTA CAB.CIL YAMAHA YBR 125 02YA2920 JUNTAS ALFA,0.0,2414.9
1564/00170-627,JUNTA CAB.CIL YAMAHA YBR 250/YS250 C/ORING02YA3220 JUNTAS ALFA,0.0,10269.13
1564/00175-627,JUNTA CAB.CIL ZANELLA CUSTOM 150 C/ORING 02GI1270 JUNTAS ALFA,0.0,3090.39
1564/00620-627,JUNTA CAB.CIL ZANELLA STYLER 150 C/ORING 02ZA1920 JUNTAS ALFA,0.0,3696.26
1564/00180-627,JUNTA CAB.CIL ZANELLA ZTT 200 C/ORING 02GI1170 JUNTAS ALFA,0.0,3090.39
1564/00036-627,JUNTA CAB.CIL ZANELLA.ZB/VENTO 110 3VC/OR02ZA1720 JUNTAS ALFA,0.0,2957.01
1564/00210-627,JUNTA CAB.CIL. MONDIAL RD 250R 01MD1320 JUNTAS ALFA,0.0,14098.39
1564/00016-627,JUNTA CAB.CIL.BENELLI TNT 150 DIAM.57.5MM 02BN1020 JUNTAS ALFA,0.0,4000.06
1564/00069-627,JUNTA CAB.CIL.HERO HUNK 200R D71MM 02HE1120 JUNTAS ALFA,0.0,5880.99
1563/00536-627,JUNTA CAB.CILINDRO BAJAJ DOMINAR D400 02BA1700 JUNTAS ALFA,0.0,16418.52
1563/00540-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 135 02BA1000 JUNTAS ALFA,0.0,2490.4
1563/00550-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 150 02BA1100 JUNTAS ALFA,0.0,4710.55
1563/00532-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 150NS 02BA1500 JUNTAS ALFA,0.0,2603.07
1563/00560-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 180 02BA1200 JUNTAS ALFA,0.0,4710.55
1563/00530-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 200/220 02BA1300 JUNTAS ALFA,0.0,4710.55
1563/00590-627,JUNTA CAB.CILINDRO BAJAJ ROUSER 200NS 02BA1400 JUNTAS ALFA,0.0,7353.29
1563/00006-627,JUNTA CAB.CILINDRO BAJAJ ROUSER N250FI250 02BA2200 JUNTAS ALFA,0.0,12759.98
1563/00011-627,JUNTA CAB.CILINDRO BAJAJ ROUSER NS125 DIAM.53.5 JUNTAS ALFA,0.0,2755.07
1563/00534-627,JUNTA CAB.CILINDRO BAJAJ ROUSER NS160 02BA1600 JUNTAS ALFA,0.0,2603.07
1563/00009-627,JUNTA CAB.CILINDRO BENELLI TNT 150 DIAM.57.5mm S/O JUNTAS ALFA,0.0,3223.15
1563/00005-627,JUNTA CAB.CILINDRO BETA BK150-G.GMX150 02BE1300 JUNTAS ALFA,0.0,2186.89
1563/00098-627,JUNTA CAB.CILINDRO BETA CHRONO250 02BE1400 JUNTAS ALFA,0.0,7353.29
1563/00007-627,JUNTA CAB.CILINDRO BETA TR/MOTARD/CHRONO 02BE1000 JUNTAS ALFA,0.0,6020.62
1563/00008-627,JUNTA CAB.CILINDRO CORVEN TOURING250/MOT 02MO2500 JUNTAS ALFA,0.0,11862.59
1563/00411-627,JUNTA CAB.CILINDRO CUATRICICLO GFORCE250 02MO2100 JUNTAS ALFA,0.0,9245.59
1563/00039-627,JUNTA CAB.CILINDRO GILERA FX125 02GI1400 JUNTAS ALFA,0.0,2186.89
1563/00026-627,JUNTA CAB.CILINDRO GILERA SMASH P83 D50.5 02GI3000 JUNTAS ALFA,0.0,2186.89
1563/00036-627,JUNTA CAB.CILINDRO GILERA SMASH-ZAN.ZB110 02GI1000 JUNTAS ALFA,0.0,2186.89
1563/00037-627,JUNTA CAB.CILINDRO GUERRERO 110 TRIP JUNTAS ALFA,0.0,2186.89
1563/00480-627,JUNTA CAB.CILINDRO GUERRERO GXL125CADENERO02GE1100 JUNTAS ALFA,0.0,2186.89
1563/00213-627,JUNTA CAB.CILINDRO GUERREROG50 D42 PASO75 02GE1200 JUNTAS ALFA,0.0,2186.89
1563/00041-627,JUNTA CAB.CILINDRO HERO DASH 110 D51MM 02HE1000 JUNTAS ALFA,0.0,2349.11
1563/00073-627,JUNTA CAB.CILINDRO HONDA BIZ125 S/ORING  02HO1200 JUNTAS ALFA,0.0,2957.01
1563/00072-627,JUNTA CAB.CILINDRO HONDA BIZ-WAVE 02HO1100 JUNTAS ALFA,0.0,2957.01
1563/00078-627,JUNTA CAB.CILINDRO HONDA CB TWISTER 250 2017/... JUNTAS ALFA,0.0,9712.14
1563/01000-627,JUNTA CAB.CILINDRO HONDA CG190 POTENC.92HO2200-190 JUNTAS ALFA,0.0,4264.82
1563/01005-627,JUNTA CAB.CILINDRO HONDA CG190 POTENC.92HO2240-190 JUNTAS ALFA,0.0,4721.14
1563/01010-627,JUNTA CAB.CILINDRO HONDA CG230 POTENC.92HO2200-230 JUNTAS ALFA,0.0,5060.59
1563/01015-627,JUNTA CAB.CILINDRO HONDA CG230 POTENC.92HO2240-230 JUNTAS ALFA,0.0,5247.4
1563/00075-627,JUNTA CAB.CILINDRO HONDA ECONO C90 02HO1000 JUNTAS ALFA,0.0,2186.89
1563/00120-524,JUNTA CAB.CILINDRO HONDA NS 50 DENVER,0.0,84.61
1563/00076-627,JUNTA CAB.CILINDRO HONDA TWISTER250/TORNAD02HO5600 JUNTAS ALFA,0.0,7353.29
1563/01020-627,JUNTA CAB.CILINDRO HONDA TWISTER290POTENC.92HO5600 JUNTAS ALFA,0.0,9658.15
1563/00607-627,JUNTA CAB.CILINDRO HONDA XR 600 02HO5900 JUNTAS ALFA,0.0,12299.96
1563/00093-627,JUNTA CAB.CILINDRO HONDA XR200/NX200 02HO5200 JUNTAS ALFA,0.0,3090.39
1563/00600-627,JUNTA CAB.CILINDRO HONDA XR250 1987 al 99 02HO5400 JUNTAS ALFA,0.0,11028.91
1563/00605-627,JUNTA CAB.CILINDRO HONDA XR300 02HO5800 JUNTAS ALFA,0.0,8204.06
1563/00177-627,JUNTA CAB.CILINDRO JAWA 300 S/ORING 02JW1300 JUNTAS ALFA,0.0,5450.77
1563/00178-627,JUNTA CAB.CILINDRO JAWA 350 S/ORING 02JW1500 JUNTAS ALFA,0.0,5450.77
1563/00570-627,JUNTA CAB.CILINDRO KAYAK 150 02KK1000 JUNTAS ALFA,0.0,2349.11
1563/00212-627,JUNTA CAB.CILINDRO KELLER 260 RACING/NAKED02KE2200 JUNTAS ALFA,0.0,2349.11
1563/00205-627,JUNTA CAB.CILINDRO KTM DUKE 200 02KT1100 JUNTAS ALFA,0.0,7353.29
1563/00221-627,JUNTA CAB.CILINDRO MONDIAL RD 250 01MD1300 JUNTAS ALFA,0.0,12764.04
1563/00219-627,"JUNTA CAB.CILINDRO MOTOMEL C110,BIT,ECO 02MO1000 JUNTAS ALFA",0.0,2186.89
1563/00216-627,JUNTA CAB.CILINDRO MOTOMEL CUSTOM 200 02MO1100 JUNTAS ALFA,0.0,2349.11
1563/00214-627,JUNTA CAB.CILINDRO MOTOMEL DAKAR 200 02MO1400 JUNTAS ALFA,0.0,2186.89
1563/00217-627,"JUNTA CAB.CILINDRO MOTOMEL ECO 70,MAX 70 02MO1200 JUNTAS ALFA",0.0,2186.89
1563/00227-627,JUNTA CAB.CILINDRO MOTOMEL SIRIUS 250 S/ORING JUNTAS ALFA,0.0,6726.98
1563/00250-524,JUNTA CAB.CILINDRO SUZUKI AX100 DENVER,0.0,340.18
1563/00252-627,JUNTA CAB.CILINDRO SUZUKI AX100/115 02SU1300 JUNTAS ALFA,0.0,1919.95
1563/00255-627,JUNTA CAB.CILINDRO SUZUKI EN125/GN125 02SU1500 JUNTAS ALFA,0.0,2490.79
1563/00280-524,JUNTA CAB.CILINDRO SUZUKI TVS DENVER,0.0,78.73
1563/00282-627,JUNTA CAB.CILINDRO TVS RTR 160 DIAM.62.5MM JUNTAS ALFA,0.0,7346.58
1563/00284-627,"JUNTA CAB.CILINDRO TVS RTR 200 DIAM.66,5MM JUNTAS ALFA",0.0,7346.58
1563/00301-627,JUNTA CAB.CILINDRO YAMAHA CRYPTON 110 02YA1200 JUNTAS ALFA,0.0,2033.77
1563/00315-627,JUNTA CAB.CILINDRO YAMAHA FZ/FI/FAZER 02YA3600 JUNTAS ALFA,0.0,5008.29
1563/00153-627,JUNTA CAB.CILINDRO YAMAHA FZ16 02YA3300 JUNTAS ALFA,0.0,5008.29
1563/01030-627,JUNTA CAB.CILINDRO YAMAHA FZ200 POTENCIADA92YA3300 JUNTAS ALFA,0.0,4819.95
1563/00370-524,JUNTA CAB.CILINDRO YAMAHA V-80 DENVER,0.0,103.36
1563/00374-627,JUNTA CAB.CILINDRO YAMAHA XT225 S/ORING 02YA3500 JUNTAS ALFA,0.0,9245.59
1563/00376-627,JUNTA CAB.CILINDRO YAMAHA YBR125 02YA2900 JUNTAS ALFA,0.0,2033.77
1563/00378-627,JUNTA CAB.CILINDRO YAMAHA YBR250/YS250 02YA3200 JUNTAS ALFA,0.0,8534.0
1563/00468-627,JUNTA CAB.CILINDRO ZANELLA 200 Z MAX JUNTAS ALFA,0.0,8534.0
1563/00406-627,JUNTA CAB.CILINDRO ZANELLA CECCATO 150 JUNTAS ALFA,0.0,8204.06
1563/00620-627,JUNTA CAB.CILINDRO ZANELLA RX 200 02ZA2620 JUNTAS ALFA,0.0,3090.39
1563/00466-627,JUNTA CAB.CILINDRO ZANELLA ZB110/VENTO 3V 02ZA1700 JUNTAS ALFA,0.0,2186.89
1563/00640-627,JUNTA CAB.CILINDRO ZANELLA ZR250 REFRIG.AGUA JUNTAS ALFA,0.0,8534.0
1565/00026-627,JUNTA CARTER GILERA SMASH x5UNID. 13HO1010 JUNTAS ALFA,0.0,4835.8
1565/00027-627,JUNTA CARTER GILERA VC150 x5UNID. 12GI1110 JUNTAS ALFA,0.0,6478.54
1565/00050-627,JUNTA CARTER GILERA YL150 x5UNID. 12GI1210 JUNTAS ALFA,0.0,6478.54
1565/00250-627,JUNTA CARTER HONDA CBX TWISTER 250cc x5u. 12HO5610 JUNTAS ALFA,0.0,7932.35
1565/00085-627,JUNTA CARTER HONDA ELITE 125 2014ADx5UNID.12HO1510 JUNTAS ALFA,0.0,6478.54
1565/00100-627,JUNTA CARTER HONDA TITAN 150 x5UNID. 12HO2110 JUNTAS ALFA,0.0,6478.54
1565/00090-627,JUNTA CARTER HONDA TITAN 2000 x5UNID. 12HO1910 JUNTAS ALFA,0.0,6478.54
1565/00140-627,JUNTA CARTER MOTOMEL PITBULL 200 x5UNID.12MO1310 JUNTAS ALFA,0.0,6478.54
1565/00008-627,JUNTA CARTER MOTOMEL SIRIUS 200 x 5unid. 12MO2310 JUNTAS ALFA,0.0,6478.54
1565/00570-627,JUNTA CARTER SUZUKI AX100/115x5U. 12SU1310 JUNTAS ALFA,0.0,6478.54
1565/00040-524,JUNTA CARTER ZANELLA  50 V3 x20unid. DENVER,0.0,448.38
1567/00100-627,JUNTA EMBRAGUE GILERA YL150/ZAN.CUSTOMx10 11GI1210 JUNTAS ALFA,0.0,6205.43
1567/00110-627,JUNTA EMBRAGUE GILERA/HONDA/ZAN.110 x10u. 11HO1010 JUNTAS ALFA,0.0,4693.67
1567/00124-627,JUNTA EMBRAGUE HONDA ELITE 125 2014ADx10U.11HO1510 JUNTAS ALFA,0.0,5119.17
1567/00120-627,JUNTA EMBRAGUE HONDA TITAN 2000 x10u. 11HO1910 JUNTAS ALFA,0.0,5119.17
1567/00164-627,JUNTA EMBRAGUE HONDA TWITER 250 2017AD X 10UNID JUNTAS ALFA,0.0,10858.47
1567/00030-524,JUNTA EMBRAGUE JUKI DRIBBLING x20unid. DENVER,0.0,856.2
1259/00010-533,JUNTA FILTRO DE AIRE CICLOMEJOR,0.0,5.31
1572/00006-627,JUNTA MOTOR APPIA BERZA 150CC. C/ORING 01AP1120 JUNTAS ALFA,0.0,7059.9
1571/00255-627,JUNTA MOTOR BAJAJ BOXER 150 01BA1800 JUNTAS ALFA,0.0,4681.94
1571/00012-627,JUNTA MOTOR BAJAJ DOMINAR 400D.90MM 01BA1700 JUNTAS ALFA,0.0,20755.52
1571/00014-627,JUNTA MOTOR BAJAJ N250 FI250CC 01 BA 22 00 JUNTAS ALFA,0.0,12759.98
1571/00540-627,JUNTA MOTOR BAJAJ ROUSER 135cc. 01BA1000 JUNTAS ALFA,0.0,4537.37
1571/00256-627,JUNTA MOTOR BAJAJ ROUSER 150 S/ORING 01BA1500 JUNTAS ALFA,0.0,4681.94
1571/00550-627,JUNTA MOTOR BAJAJ ROUSER 150cc. 01BA1100 JUNTAS ALFA,0.0,7353.29
1571/00551-038,JUNTA MOTOR BAJAJ ROUSER 150cc. 58.5MM FS-20-207 NSU,3.8,0.0
1571/00257-627,JUNTA MOTOR BAJAJ ROUSER 160NS S/ORING 01BA1600 JUNTAS ALFA,0.0,4681.94
1571/00560-627,JUNTA MOTOR BAJAJ ROUSER 180cc. 01BA1200 JUNTAS ALFA,0.0,7353.29
1571/00530-627,JUNTA MOTOR BAJAJ ROUSER 200/220 01BA1300 JUNTAS ALFA,0.0,7353.29
1571/00600-627,JUNTA MOTOR BAJAJ ROUSER 200NS 01BA1400 JUNTAS ALFA,0.0,12774.31
1571/00011-627,JUNTA MOTOR BAJAJ ROUSER NS125 DIAM.53.5 01BA2100 JUNTAS ALFA,0.0,4954.58
1572/00004-627,JUNTA MOTOR BAJAJ ROUSER NS200 01BA1420 JUNTAS ALFA,0.0,14168.57
1571/00009-627,JUNTA MOTOR BENELLI TNT 150 DIAM.57.5 01BN1000 JUNTAS ALFA,0.0,5119.17
1572/00014-627,JUNTA MOTOR BENELLI TNT150 C/ORING 01BN1020 JUNTAS ALFA,0.0,5881.16
1571/00005-627,JUNTA MOTOR BETA 150-GUERRERO GMX150 01BE1300 JUNTAS ALFA,0.0,4710.55
1572/00010-627,JUNTA MOTOR BETA BK150-G.GMX150 C/ORING 01BE1320 JUNTAS ALFA,0.0,5881.16
1571/00098-627,JUNTA MOTOR BETA CHRONO 250 01BE1400 JUNTAS ALFA,0.0,10858.81
1572/00490-627,JUNTA MOTOR BETA CHRONO/MOTARD250 C/ORING 01BE1420 JUNTAS ALFA,0.0,12558.7
1571/00007-627,JUNTA MOTOR BETA TR/MOTARD/CHRONO 200CC 01BE1000 JUNTAS ALFA,0.0,7353.29
1572/00015-627,JUNTA MOTOR BETA TR/MOTARD/CHRONO 200CC 01BE1020 JUNTAS ALFA,0.0,8654.18
1571/00008-627,JUNTA MOTOR CORVEN TOURING 250/MOTOMEL 01MO2500 JUNTAS ALFA,0.0,23699.5
1572/00013-627,JUNTA MOTOR CORVEN TRX250 C/ORING 01JW1220 JUNTAS ALFA,0.0,11745.91
1571/00411-627,JUNTA MOTOR CUATRICICLO GFORCE 250 01MO2100 JUNTAS ALFA,0.0,12764.04
1572/00150-627,JUNTA MOTOR CUSTOM 200 C/ORING 01MO1120 JUNTAS ALFA,0.0,6206.43
1571/00020-056,JUNTA MOTOR DAELIM NSU,1.28,0.0
1571/00025-524,JUNTA MOTOR DEI IMT/IMX DENVER,0.0,77.72
1571/00030-524,JUNTA MOTOR DEI ZADINA RIZATTO DENVER,0.0,79.54
1571/00580-627,JUNTA MOTOR GILERA FR X300 CANNIBAL 01GI3400 JUNTAS ALFA,0.0,12357.02
1571/00059-627,JUNTA MOTOR GILERA FX 125 01GI1400 JUNTAS ALFA,0.0,3527.14
1572/00060-627,JUNTA MOTOR GILERA FX125 C/ORING 01GI1420 JUNTAS ALFA,0.0,4400.47
1572/00016-627,JUNTA MOTOR GILERA G1-HONDA NX250 C/ORING 01GI3120 JUNTAS ALFA,0.0,11178.8
1571/00057-627,JUNTA MOTOR GILERA MOTARD 200 01GI1600 JUNTAS ALFA,0.0,5119.17
1572/00080-627,JUNTA MOTOR GILERA MOTARD 200 C/ORING 01GI1620 JUNTAS ALFA,0.0,6206.43
1572/00074-627,JUNTA MOTOR GILERA MOTARD 200 C/ORING 01GI1670 JUNTAS ALFA,0.0,6206.43
1572/00065-627,JUNTA MOTOR GILERA QM125T/SUPER125C/ORING 01GI1820 JUNTAS ALFA,0.0,7059.9
1571/00058-627,JUNTA MOTOR GILERA SAHEL 200/ZANELLA/MONDI01GI1500 JUNTAS ALFA,0.0,5119.17
1572/00017-627,JUNTA MOTOR GILERA SAHEL MATERIAL FAF 01GI1570 JUNTAS ALFA,0.0,6206.43
1572/00070-627,JUNTA MOTOR GILERA SAHEL/ZAN.ZT200-MOTARD01GI1520 JUNTAS ALFA,0.0,6206.43
1572/00029-627,JUNTA MOTOR GILERA SMASH 110 P83mmC/ORING01GI3020 JUNTAS ALFA,0.0,4402.3
1572/00028-627,"JUNTA MOTOR GILERA SMASH C/OR P83/D53,50mm01GI2020 JUNTAS ALFA",0.0,4402.3
1571/00054-627,"JUNTA MOTOR GILERA SMASH P83mm/Diam50,50mm01GI3000 JUNTAS ALFA",0.0,3527.14
1571/00052-627,"JUNTA MOTOR GILERA SMASH P83mm/Diam53,50mm01GI2000 JUNTAS ALFA",0.0,3527.14
1572/00020-627,JUNTA MOTOR GILERA SMASH-ZAN.ZB/LD 01GI1020 C/O JUNTAS ALFA,0.0,4402.3
1571/00064-627,JUNTA MOTOR GILERA SMASH-ZANELLA ZB 01GI1000 JUNTAS ALFA,0.0,3527.14
1571/00055-627,JUNTA MOTOR GILERA SMX/MOTARD 200 01GI1650 JUNTAS ALFA,0.0,5119.17
1572/00094-627,JUNTA MOTOR GILERA SMX400 C/ORINGS 01GI3320 JUNTAS ALFA,0.0,14193.66
1572/00064-627,JUNTA MOTOR GILERA SUPER125C/RPMC/ORING01GI1720 JUNTAS ALFA,0.0,7059.9
1571/00072-627,JUNTA MOTOR GILERA VC 125 01GI1350 JUNTAS ALFA,0.0,5119.17
1571/00061-627,JUNTA MOTOR GILERA VC 125-MOTOMEL CG125 01GI1300 JUNTAS ALFA,0.0,5119.17
1571/00328-627,JUNTA MOTOR GILERA VC 150/MOTOMEL 150 01GI1150 JUNTAS ALFA,0.0,5119.17
1572/00052-627,JUNTA MOTOR GILERA VC125 MATERIAL FAF 01GI1370 JUNTAS ALFA,0.0,6206.43
1572/00050-627,JUNTA MOTOR GILERA VC125/MOTOMEL CG 01GI1320C/ORI JUNTAS ALFA,0.0,6206.43
1572/00032-627,JUNTA MOTOR GILERA VC150 01GI1170 JUNTAS ALFA,0.0,6206.43
1572/00030-627,JUNTA MOTOR GILERA VC150-ZAN.RX150 C/ORING01GI1120 JUNTAS ALFA,0.0,6206.43
1571/00063-627,JUNTA MOTOR GILERA VC150-ZAN.RX150-DAKAR 01GI1100 JUNTAS ALFA,0.0,5119.17
1572/00034-627,JUNTA MOTOR GILERA VCR200 C/ORING 01GI3220 JUNTAS ALFA,0.0,11745.91
1572/00048-627,JUNTA MOTOR GILERA YL 275 C/ORING 01GI3520 JUNTAS ALFA,0.0,8534.0
1571/00397-627,JUNTA MOTOR GILERA YL150 01GI1250 JUNTAS ALFA,0.0,5119.17
1572/00045-627,JUNTA MOTOR GILERA YL150 C/ORING 01GI1920 JUNTAS ALFA,0.0,6478.54
1572/00047-627,JUNTA MOTOR GILERA YL150 C/ORING MAT.FAF 01GI1270 JUNTAS ALFA,0.0,6198.58
1571/00062-627,JUNTA MOTOR GILERA YL150-ZAN.CUSTOM 01GI1200 JUNTAS ALFA,0.0,5119.17
1572/00040-627,JUNTA MOTOR GILERA YL150-ZAN.CUSTOMC/ORING01GI1220 JUNTAS ALFA,0.0,6206.43
1571/00213-627,JUNTA MOTOR GUERRERO G50 D:42 PASO:75mm 01GE1200 JUNTAS ALFA,0.0,3527.14
1571/00071-056,JUNTA MOTOR GUERRERO M80 NSU,1.67,0.0
1572/00073-627,JUNTA MOTOR GUERRERO TRIP 110 C/ORING 01GE2020 JUNTAS ALFA,0.0,4402.3
1571/00073-627,"JUNTA MOTOR GUERRERO TRIP 110 D54,5 P83 01GE2000 JUNTAS ALFA",0.0,3527.14
1571/00013-627,JUNTA MOTOR HERO DASH 110 D.51MM 01HE1000 JUNTAS ALFA,0.0,7911.12
1571/00077-627,JUNTA MOTOR HERO HUNK 200R D.71MM 01HE1100 JUNTAS ALFA,0.0,7917.97
1572/00082-627,JUNTA MOTOR HERO HUNK 200R D.71MM 01HE1120 JUNTAS ALFA,0.0,8534.0
1572/00103-627,JUNTA MOTOR HONDA BIZ 125 C/ORING 01HO1220 JUNTAS ALFA,0.0,7059.9
1572/00102-627,JUNTA MOTOR HONDA BIZ 125 S/ORING 01HO1200 JUNTAS ALFA,0.0,5877.33
1571/00083-627,JUNTA MOTOR HONDA BIZ-WAVE 01HO1100 JUNTAS ALFA,0.0,4340.92
1572/00100-627,JUNTA MOTOR HONDA BIZ-WAVE C/ORING 01HO1120 JUNTAS ALFA,0.0,5297.82
